Hz,V /sqrt(Hz)
2885000,3.84E-08
2885000,5.14E-08
2888750,4.15E-08
2889375,5.01E-08
2892500,3.85E-08
2893750,4.60E-08
2896250,5.19E-08
2898125,4.31E-08
2900000,4.30E-08
2902500,4.04E-08
2903750,3.50E-08
2906875,5.39E-08
2907500,4.28E-08
2911250,5.96E-08
2911250,3.91E-08
2915000,5.28E-08
2915625,3.92E-08
2918750,5.09E-08
2920000,5.30E-08
2922500,6.04E-08
2924375,5.21E-08
2926250,5.38E-08
2928750,3.62E-08
2930000,3.97E-08
2933125,4.48E-08
2933750,4.17E-08
2937500,4.67E-08
2937500,3.73E-08
2941250,5.45E-08
2941875,5.29E-08
2945000,4.42E-08
2946250,4.67E-08
2948750,5.69E-08
2950625,3.92E-08
2952500,5.23E-08
2955000,5.55E-08
2956250,5.50E-08
2959375,4.42E-08
2960000,6.00E-08
2963750,3.60E-08
2963750,5.28E-08
2967500,5.14E-08
2968125,3.78E-08
2971250,5.11E-08
2972500,4.93E-08
2975000,4.42E-08
2976875,4.96E-08
2978750,3.28E-08
2981250,4.56E-08
2982500,6.30E-08
2985625,4.63E-08
2986250,4.69E-08
2990000,3.84E-08
2990000,3.43E-08
2993750,5.03E-08
2994375,5.36E-08
2997500,4.48E-08
2998750,4.78E-08
3001250,6.14E-08
3003125,6.23E-08
3005000,4.62E-08
3007500,6.08E-08
3008750,4.12E-08
3011875,5.18E-08
3012500,5.47E-08
3016250,5.42E-08
3016250,5.95E-08
3020000,4.31E-08
3020625,4.67E-08
3023750,5.68E-08
3025000,5.69E-08
3027500,4.50E-08
3029375,4.92E-08
3031250,4.70E-08
3033750,4.90E-08
3035000,4.40E-08
3038125,5.28E-08
3038750,5.26E-08
3042500,4.28E-08
3042500,5.70E-08
3046250,5.40E-08
3046875,4.10E-08
3050000,6.24E-08
3051250,5.47E-08
3053750,4.15E-08
3055625,3.92E-08
3057500,6.16E-08
3060000,5.95E-08
3061250,4.16E-08
3064375,4.08E-08
3065000,4.34E-08
3068750,3.67E-08
3068750,5.20E-08
3072500,6.61E-08
3073125,4.79E-08
3076250,5.23E-08
3077500,5.35E-08
3080000,6.03E-08
3081875,4.19E-08
3083750,5.84E-08
3086250,4.95E-08
3087500,4.59E-08
3090625,4.92E-08
3091250,4.07E-08
3095000,4.43E-08
3095000,6.25E-08
3098750,3.97E-08
3099375,3.30E-08
3102500,4.75E-08
3103750,4.23E-08
3106250,5.36E-08
3108125,5.67E-08
3110000,4.76E-08
3112500,4.80E-08
3113750,5.91E-08
3116875,4.34E-08
3117500,4.37E-08
3121250,4.38E-08
3121250,5.03E-08
3125000,4.26E-08
3125625,4.73E-08
3128750,5.01E-08
3130000,4.58E-08
3132500,4.77E-08
3134375,5.49E-08
3136250,4.38E-08
3138750,6.41E-08
3140000,5.12E-08
3143125,5.83E-08
3143750,3.94E-08
3147500,5.42E-08
3147500,4.24E-08
3151250,5.04E-08
3151875,4.60E-08
3155000,5.27E-08
3156250,5.39E-08
3158750,6.09E-08
3160625,5.28E-08
3162500,5.28E-08
3165000,4.88E-08
3166250,3.60E-08
3169375,5.13E-08
3170000,4.50E-08
3173750,5.76E-08
3173750,6.15E-08
3177500,5.03E-08
3178125,4.79E-08
3181250,5.88E-08
3182500,6.34E-08
3185000,5.76E-08
3186875,5.33E-08
3188750,5.56E-08
3191250,4.47E-08
3192500,5.65E-08
3195625,3.80E-08
3196250,5.32E-08
3200000,4.81E-08
3200000,5.86E-08
3203750,5.77E-08
3204375,5.84E-08
3207500,5.91E-08
3208750,4.78E-08
3211250,4.30E-08
3213125,5.22E-08
3215000,6.45E-08
3217500,4.42E-08
3218750,4.56E-08
3221875,3.59E-08
3222500,5.27E-08
3226250,5.47E-08
3226250,5.15E-08
3230000,5.74E-08
3230625,4.34E-08
3233750,4.12E-08
3235000,4.42E-08
3237500,5.33E-08
3239375,3.96E-08
3241250,4.14E-08
3243750,5.13E-08
3245000,4.94E-08
3248125,6.06E-08
3248750,4.07E-08
3252500,5.29E-08
3252500,4.92E-08
3256250,6.95E-08
3256875,5.67E-08
3260000,5.27E-08
3261250,3.70E-08
3263750,5.23E-08
3265625,6.42E-08
3267500,5.85E-08
3270000,5.31E-08
3271250,5.45E-08
3274375,5.23E-08
3275000,5.44E-08
3278750,5.91E-08
3278750,5.75E-08
3282500,5.55E-08
3283125,4.49E-08
3286250,4.12E-08
3287500,5.11E-08
3290000,5.26E-08
3291875,5.33E-08
3293750,5.72E-08
3296250,3.76E-08
3297500,5.35E-08
3300625,4.42E-08
3301250,5.82E-08
3305000,5.62E-08
3305000,4.87E-08
3308750,3.58E-08
3309375,6.14E-08
3312500,4.60E-08
3313750,4.75E-08
3316250,4.92E-08
3318125,5.08E-08
3320000,5.02E-08
3322500,4.53E-08
3323750,6.45E-08
3326875,5.58E-08
3327500,4.35E-08
3331250,5.40E-08
3331250,4.49E-08
3335000,5.57E-08
3335625,5.12E-08
3338750,5.00E-08
3340000,4.31E-08
3342500,5.66E-08
3344375,4.22E-08
3346250,6.20E-08
3348750,6.35E-08
3350000,4.39E-08
3353125,4.46E-08
3353750,4.69E-08
3357500,6.14E-08
3357500,4.55E-08
3361250,6.05E-08
3361875,4.85E-08
3365000,6.24E-08
3366250,6.52E-08
3368750,5.80E-08
3370625,6.57E-08
3372500,4.08E-08
3375000,5.63E-08
3376250,6.07E-08
3379375,4.81E-08
3380000,5.32E-08
3383750,4.79E-08
3383750,3.95E-08
3387500,5.11E-08
3388125,4.65E-08
3391250,5.94E-08
3392500,5.03E-08
3395000,3.81E-08
3396875,4.91E-08
3398750,4.49E-08
3401250,4.47E-08
3402500,4.94E-08
3405625,4.15E-08
3406250,5.44E-08
3410000,5.13E-08
3410000,3.91E-08
3413750,6.34E-08
3414375,4.81E-08
3417500,5.16E-08
3418750,5.73E-08
3421250,4.24E-08
3423125,6.96E-08
3425000,4.24E-08
3427500,4.81E-08
3428750,5.37E-08
3431875,6.26E-08
3432500,5.39E-08
3436250,4.93E-08
3436250,5.44E-08
3440000,5.86E-08
3440625,6.60E-08
3443750,5.42E-08
3445000,4.89E-08
3447500,4.65E-08
3449375,5.91E-08
3451250,6.00E-08
3453750,6.13E-08
3455000,4.40E-08
3458125,5.36E-08
3458750,4.18E-08
3462500,5.53E-08
3462500,4.07E-08
3466250,6.79E-08
3466875,5.02E-08
3470000,5.59E-08
3471250,4.91E-08
3473750,4.72E-08
3475625,4.60E-08
3477500,5.05E-08
3480000,5.58E-08
3481250,4.32E-08
3484375,4.91E-08
3485000,4.77E-08
3488750,4.23E-08
3488750,6.14E-08
3492500,6.19E-08
3493125,5.78E-08
3496250,7.53E-08
3497500,4.63E-08
3500000,6.14E-08
3501875,3.99E-08
3506250,4.40E-08
3510625,5.33E-08
3515000,4.84E-08
3519375,6.62E-08
3523750,6.48E-08
3528125,4.20E-08
3532500,5.14E-08
3536875,4.60E-08
3541250,7.69E-08
3545625,5.74E-08
3550000,5.21E-08
3554375,5.28E-08
3558750,5.54E-08
3563125,5.51E-08
3567500,6.48E-08
3571875,5.72E-08
3576250,5.12E-08
3580625,6.53E-08
3585000,5.26E-08
3589375,7.15E-08
3593750,6.67E-08
3598125,6.05E-08
3602500,5.64E-08
3606875,6.59E-08
3611250,5.93E-08
3615625,6.46E-08
3620000,4.64E-08
3624375,7.18E-08
3628750,5.39E-08
3633125,5.36E-08
3637500,5.64E-08
3641875,5.62E-08
3646250,6.06E-08
3650625,4.93E-08
3655000,5.80E-08
3659375,6.42E-08
3663750,5.66E-08
3668125,5.24E-08
3672500,6.30E-08
3676875,5.72E-08
3681250,4.89E-08
3685625,6.30E-08
3690000,6.13E-08
3694375,5.44E-08
3698750,5.16E-08
3703125,5.96E-08
3707500,6.91E-08
3711875,6.52E-08
3716250,3.39E-08
3720625,5.10E-08
3725000,5.57E-08
3729375,5.09E-08
3733750,6.24E-08
3738125,5.59E-08
3742500,5.03E-08
3746875,5.79E-08
3751250,6.80E-08
3755625,5.84E-08
3760000,6.40E-08
3764375,6.14E-08
3768750,5.13E-08
3773125,5.92E-08
3777500,3.79E-08
3781875,5.67E-08
3786250,5.22E-08
3790625,5.09E-08
3795000,4.82E-08
3799375,5.80E-08
3803750,6.10E-08
3808125,6.49E-08
3812500,5.58E-08
3816875,6.04E-08
3821250,5.80E-08
3825625,5.85E-08
3830000,6.73E-08
3834375,7.71E-08
3838750,4.19E-08
3843125,4.77E-08
3847500,6.53E-08
3851875,5.94E-08
3856250,5.70E-08
3860625,7.00E-08
3865000,4.34E-08
3869375,4.44E-08
3873750,6.49E-08
3878125,5.94E-08
3882500,4.17E-08
3886875,6.69E-08
3891250,6.62E-08
3895625,5.75E-08
3900000,5.83E-08
3904375,6.34E-08
3908750,7.44E-08
3913125,5.72E-08
3917500,5.96E-08
3921875,7.29E-08
3926250,4.50E-08
3930625,7.55E-08
3935000,6.05E-08
3939375,7.11E-08
3943750,4.82E-08
3948125,5.64E-08
3952500,6.26E-08
3956875,5.73E-08
3961250,4.87E-08
3965625,4.23E-08
3970000,6.91E-08
3974375,5.22E-08
3978750,6.94E-08
3983125,4.93E-08
3987500,4.58E-08
3991875,6.55E-08
3996250,5.99E-08
4000625,7.00E-08
4005000,6.26E-08
4009375,5.52E-08
4013750,7.12E-08
4018125,4.78E-08
4022500,6.77E-08
4026875,6.46E-08
4031250,4.80E-08
4035625,5.56E-08
4040000,6.19E-08
4044375,6.58E-08
4048750,8.01E-08
4053125,5.33E-08
4057500,8.31E-08
4061875,5.62E-08
4066250,7.26E-08
4070625,7.19E-08
4075000,5.08E-08
4079375,5.95E-08
4083750,5.79E-08
4088125,6.54E-08
4092500,5.93E-08
4096875,4.05E-08
4101250,6.09E-08
4105625,5.94E-08
4110000,5.95E-08
4114375,6.70E-08
4118750,7.31E-08
4123125,5.78E-08
4127500,5.61E-08
4131875,5.49E-08
4136250,6.44E-08
4140625,6.01E-08
4145000,6.71E-08
4149375,6.55E-08
4153750,8.00E-08
4158125,8.16E-08
4162500,5.40E-08
4166875,5.60E-08
4171250,5.80E-08
4175625,5.84E-08
4180000,5.13E-08
4184375,4.90E-08
4188750,7.15E-08
4193125,5.86E-08
4197500,6.03E-08
4201875,5.56E-08
4206250,6.39E-08
4210625,5.04E-08
4215000,5.49E-08
4219375,5.61E-08
4223750,6.79E-08
4228125,5.42E-08
4232500,6.16E-08
4236875,8.00E-08
4241250,5.09E-08
4245625,6.57E-08
4250000,5.26E-08
4254375,5.17E-08
4258750,7.12E-08
4263125,6.16E-08
4267500,8.10E-08
4271875,6.00E-08
4276250,6.53E-08
4280625,6.87E-08
4285000,5.13E-08
4289375,5.97E-08
4293750,4.72E-08
4298125,4.45E-08
4302500,6.26E-08
4306875,7.51E-08
4311250,7.82E-08
4315625,6.37E-08
4320000,5.44E-08
4324375,6.93E-08
4328750,5.81E-08
4333125,4.58E-08
4337500,5.96E-08
4341875,5.98E-08
4346250,7.26E-08
4350625,5.26E-08
4355000,6.65E-08
4359375,5.15E-08
4363750,6.24E-08
4368125,5.48E-08
4372500,5.49E-08
4376875,6.58E-08
4381250,4.69E-08
4385625,6.46E-08
4390000,7.40E-08
4394375,5.42E-08
4398750,5.72E-08
4403125,5.14E-08
4407500,7.26E-08
4411875,7.87E-08
4416250,4.68E-08
4420625,5.58E-08
4425000,6.16E-08
4429375,6.59E-08
4433750,7.83E-08
4438125,6.70E-08
4442500,5.19E-08
4446875,7.28E-08
4451250,4.90E-08
4455625,6.75E-08
4460000,8.34E-08
4464375,8.69E-08
4468750,4.64E-08
4473125,6.64E-08
4477500,8.46E-08
4481875,7.08E-08
4486250,8.76E-08
4490625,5.44E-08
4495000,6.02E-08
4499375,6.04E-08
4503750,6.40E-08
4508125,5.09E-08
4512500,5.35E-08
4516875,7.00E-08
4521250,7.00E-08
4525625,6.39E-08
4530000,8.03E-08
4534375,8.22E-08
4538750,7.07E-08
4543125,8.44E-08
4547500,6.79E-08
4551875,6.32E-08
4556250,7.18E-08
4560625,5.83E-08
4565000,6.77E-08
4569375,8.29E-08
4573750,5.35E-08
4578125,5.60E-08
4582500,6.04E-08
4586875,6.19E-08
4591250,6.21E-08
4595625,6.25E-08
4600000,5.53E-08
4604375,4.51E-08
4608750,8.89E-08
4613125,6.08E-08
4617500,5.61E-08
4621875,6.27E-08
4626250,5.25E-08
4630625,6.52E-08
4635000,6.98E-08
4639375,6.02E-08
4643750,5.02E-08
4648125,4.35E-08
4652500,6.94E-08
4656875,8.72E-08
4661250,6.13E-08
4665625,6.98E-08
4670000,7.97E-08
4674375,7.55E-08
4678750,6.72E-08
4683125,5.15E-08
4687500,9.52E-08
4691875,7.86E-08
4696250,6.74E-08
4700625,7.73E-08
4705000,6.49E-08
4709375,5.41E-08
4713750,7.50E-08
4718125,5.16E-08
4722500,8.43E-08
4726875,7.21E-08
4731250,6.82E-08
4735625,6.47E-08
4740000,5.57E-08
4744375,7.73E-08
4748750,7.37E-08
4753125,6.94E-08
4757500,6.80E-08
4761875,6.91E-08
4766250,8.35E-08
4770625,6.53E-08
4775000,8.55E-08
4779375,6.16E-08
4783750,6.43E-08
4788125,6.16E-08
4792500,7.83E-08
4796875,8.09E-08
4801250,6.91E-08
4805625,7.23E-08
4810000,5.72E-08
4814375,5.98E-08
4818750,8.47E-08
4823125,5.37E-08
4827500,6.93E-08
4831875,9.07E-08
4836250,7.31E-08
4840625,5.76E-08
4845000,7.61E-08
4849375,4.07E-08
4853750,8.68E-08
4858125,9.44E-08
4862500,5.49E-08
4866875,6.08E-08
4871250,6.42E-08
4875625,8.31E-08
4880000,6.65E-08
4884375,7.44E-08
4888750,8.47E-08
4893125,5.58E-08
4897500,5.51E-08
4901875,7.71E-08
4906250,8.16E-08
4910625,7.09E-08
4915000,9.60E-08
4919375,8.14E-08
4923750,9.22E-08
4928125,8.23E-08
4932500,6.92E-08
4936875,7.25E-08
4941250,7.67E-08
4945625,7.56E-08
4950000,7.37E-08
4954375,7.88E-08
4958750,8.54E-08
4963125,6.62E-08
4967500,6.91E-08
4971875,8.29E-08
4976250,5.63E-08
4980625,7.53E-08
4985000,6.17E-08
4989375,7.56E-08
4993750,8.27E-08
4998125,7.40E-08
5000000,7.69E-08
5002500,7.59E-08
5006875,6.49E-08
5011250,8.35E-08
5015625,7.17E-08
5020000,6.50E-08
5024375,8.53E-08
5028750,7.78E-08
5033125,6.82E-08
5037500,5.47E-08
5037500,7.55E-08
5041875,7.25E-08
5046250,6.43E-08
5050625,7.56E-08
5055000,6.43E-08
5059375,8.33E-08
5063750,5.56E-08
5068125,7.81E-08
5072500,1.00E-07
5075000,9.75E-08
5076875,7.11E-08
5081250,7.83E-08
5085625,6.43E-08
5090000,6.63E-08
5094375,7.86E-08
5098750,8.26E-08
5103125,6.54E-08
5107500,6.65E-08
5111875,5.91E-08
5112500,7.61E-08
5116250,6.60E-08
5120625,7.41E-08
5125000,7.55E-08
5129375,6.40E-08
5133750,6.08E-08
5138125,8.47E-08
5142500,7.42E-08
5146875,6.58E-08
5150000,7.69E-08
5151250,6.77E-08
5155625,9.71E-08
5160000,8.05E-08
5164375,6.72E-08
5168750,7.66E-08
5173125,7.14E-08
5177500,7.16E-08
5181875,5.31E-08
5186250,8.17E-08
5187500,6.79E-08
5190625,6.56E-08
5195000,6.57E-08
5199375,8.96E-08
5203750,7.74E-08
5208125,9.19E-08
5212500,7.28E-08
5216875,9.52E-08
5221250,6.54E-08
5225000,6.54E-08
5225625,6.99E-08
5230000,6.57E-08
5234375,1.05E-07
5238750,6.04E-08
5243125,7.75E-08
5247500,6.77E-08
5251875,7.63E-08
5256250,7.79E-08
5260625,7.37E-08
5262500,8.12E-08
5265000,6.72E-08
5269375,8.30E-08
5273750,5.60E-08
5278125,8.21E-08
5282500,7.39E-08
5286875,9.11E-08
5291250,7.75E-08
5295625,7.87E-08
5300000,7.36E-08
5300000,6.00E-08
5304375,7.72E-08
5308750,7.62E-08
5313125,8.12E-08
5317500,6.67E-08
5321875,9.10E-08
5326250,6.85E-08
5330625,7.99E-08
5335000,6.80E-08
5337500,7.66E-08
5339375,9.12E-08
5343750,9.04E-08
5348125,9.96E-08
5352500,9.04E-08
5356875,7.69E-08
5361250,8.45E-08
5365625,9.49E-08
5370000,6.13E-08
5374375,6.33E-08
5375000,7.04E-08
5378750,7.28E-08
5383125,6.21E-08
5387500,5.93E-08
5391875,7.87E-08
5396250,6.30E-08
5400625,8.66E-08
5405000,7.56E-08
5409375,6.52E-08
5412500,7.82E-08
5413750,1.21E-07
5418125,7.62E-08
5422500,6.62E-08
5426875,6.10E-08
5431250,1.24E-07
5435625,9.40E-08
5440000,6.88E-08
5444375,7.39E-08
5448750,4.61E-08
5450000,6.45E-08
5453125,7.84E-08
5457500,6.00E-08
5461875,7.40E-08
5466250,7.43E-08
5470625,8.56E-08
5475000,7.24E-08
5479375,8.10E-08
5483750,6.73E-08
5487500,5.95E-08
5488125,6.21E-08
5492500,5.97E-08
5496875,6.47E-08
5501250,6.91E-08
5505625,5.61E-08
5510000,5.84E-08
5514375,7.02E-08
5518750,6.21E-08
5523125,6.70E-08
5525000,7.27E-08
5527500,7.75E-08
5531875,9.40E-08
5536250,7.93E-08
5540625,6.62E-08
5545000,8.05E-08
5549375,8.32E-08
5553750,8.34E-08
5558125,7.49E-08
5562500,7.33E-08
5562500,7.16E-08
5566875,7.65E-08
5571250,8.13E-08
5575625,5.55E-08
5580000,6.75E-08
5584375,7.66E-08
5588750,8.08E-08
5593125,9.44E-08
5597500,6.47E-08
5600000,8.05E-08
5601875,6.87E-08
5606250,8.55E-08
5610625,8.92E-08
5615000,9.44E-08
5619375,9.61E-08
5623750,1.00E-07
5628125,6.98E-08
5632500,1.02E-07
5636875,6.79E-08
5637500,8.77E-08
5641250,7.83E-08
5645625,7.77E-08
5650000,5.21E-08
5654375,9.27E-08
5658750,8.03E-08
5663125,8.95E-08
5667500,1.03E-07
5671875,7.98E-08
5675000,9.73E-08
5676250,7.42E-08
5680625,7.28E-08
5685000,9.77E-08
5689375,8.43E-08
5693750,8.29E-08
5698125,8.09E-08
5702500,8.32E-08
5706875,1.12E-07
5711250,6.20E-08
5712500,6.39E-08
5715625,6.03E-08
5720000,8.42E-08
5724375,5.66E-08
5728750,9.25E-08
5733125,6.56E-08
5737500,6.15E-08
5741875,7.92E-08
5746250,4.31E-08
5750000,7.64E-08
5750625,7.60E-08
5755000,6.28E-08
5759375,7.93E-08
5763750,7.58E-08
5768125,6.91E-08
5772500,7.00E-08
5776875,8.52E-08
5781250,6.88E-08
5785625,8.14E-08
5787500,6.97E-08
5790000,8.16E-08
5794375,8.78E-08
5798750,4.95E-08
5803125,7.58E-08
5807500,4.65E-08
5811875,6.89E-08
5816250,8.89E-08
5820625,8.55E-08
5825000,7.41E-08
5825000,8.30E-08
5829375,7.34E-08
5833750,8.26E-08
5838125,8.52E-08
5842500,6.86E-08
5846875,8.50E-08
5851250,7.25E-08
5855625,8.52E-08
5860000,7.19E-08
5862500,6.76E-08
5864375,7.27E-08
5868750,5.78E-08
5873125,6.88E-08
5877500,6.61E-08
5881875,7.94E-08
5886250,6.68E-08
5890625,6.90E-08
5895000,8.95E-08
5899375,6.88E-08
5900000,6.81E-08
5903750,7.41E-08
5908125,7.95E-08
5912500,8.08E-08
5916875,7.24E-08
5921250,7.13E-08
5925625,1.00E-07
5930000,7.86E-08
5934375,7.79E-08
5937500,7.61E-08
5938750,8.80E-08
5943125,9.84E-08
5947500,9.54E-08
5951875,5.90E-08
5956250,7.65E-08
5960625,7.81E-08
5965000,8.51E-08
5969375,8.06E-08
5973750,9.21E-08
5975000,8.98E-08
5978125,7.80E-08
5982500,1.13E-07
5986875,6.92E-08
5991250,8.54E-08
5995625,5.09E-08
6000000,9.77E-08
6012500,9.56E-08
6050000,6.86E-08
6087500,7.50E-08
6125000,6.47E-08
6162500,7.95E-08
6200000,8.64E-08
6237500,8.15E-08
6275000,8.02E-08
6312500,9.73E-08
6350000,9.45E-08
6387500,6.10E-08
6425000,1.14E-07
6462500,9.32E-08
6500000,7.93E-08
6537500,7.23E-08
6575000,7.74E-08
6612500,9.66E-08
6650000,9.47E-08
6687500,7.30E-08
6725000,1.12E-07
6762500,9.71E-08
6800000,8.03E-08
6837500,6.28E-08
6875000,7.87E-08
6912500,5.85E-08
6950000,6.55E-08
6987500,9.21E-08
7025000,8.99E-08
7062500,1.08E-07
7100000,8.75E-08
7137500,8.85E-08
7175000,9.90E-08
7212500,1.01E-07
7250000,8.28E-08
7287500,9.26E-08
7325000,1.04E-07
7362500,6.94E-08
7400000,9.18E-08
7437500,8.92E-08
7475000,7.43E-08
7512500,1.08E-07
7550000,9.22E-08
7587500,7.88E-08
7625000,6.36E-08
7662500,1.17E-07
7700000,9.33E-08
7737500,1.03E-07
7775000,1.07E-07
7812500,1.06E-07
7850000,1.16E-07
7887500,9.27E-08
7925000,9.29E-08
7962500,8.88E-08
8000000,1.13E-07
8037500,1.07E-07
8075000,8.01E-08
8112500,1.14E-07
8150000,9.27E-08
8187500,1.10E-07
8225000,9.63E-08
8262500,1.07E-07
8300000,1.06E-07
8337500,7.45E-08
8375000,1.05E-07
8412500,1.24E-07
8450000,9.06E-08
8487500,9.59E-08
8525000,1.06E-07
8562500,8.39E-08
8600000,9.51E-08
8637500,1.16E-07
8675000,1.10E-07
8712500,9.44E-08
8750000,8.82E-08
8787500,1.10E-07
8825000,1.21E-07
8862500,9.76E-08
8900000,9.68E-08
8937500,7.96E-08
8975000,1.43E-07
9012500,1.23E-07
9050000,1.43E-07
9087500,1.06E-07
9125000,8.69E-08
9162500,1.04E-07
9200000,1.18E-07
9237500,9.62E-08
9275000,1.14E-07
9312500,1.14E-07
9350000,9.68E-08
9387500,9.14E-08
9425000,7.96E-08
9462500,1.35E-07
9500000,1.34E-07
9537500,9.73E-08
9575000,1.44E-07
9612500,9.69E-08
9650000,1.15E-07
9687500,1.46E-07
9725000,1.30E-07
9762500,1.15E-07
9800000,1.12E-07
9837500,8.72E-08
9875000,9.33E-08
9912500,8.79E-08
9950000,9.99E-08
9987500,6.47E-08
10025000,1.21E-07
10062500,1.19E-07
10100000,1.03E-07
10137500,1.20E-07
10175000,1.42E-07
10212500,9.91E-08
10250000,1.37E-07
10287500,1.02E-07
10325000,1.14E-07
10362500,9.25E-08
10400000,1.32E-07
10437500,9.83E-08
10475000,8.51E-08
10512500,9.70E-08
10550000,1.14E-07
10587500,1.22E-07
10625000,7.65E-08
10662500,1.02E-07
10700000,1.53E-07
10737500,1.25E-07
10775000,1.25E-07
10812500,1.38E-07
10850000,1.05E-07
10887500,1.17E-07
10925000,7.76E-08
10962500,1.01E-07
11000000,1.20E-07
11037500,8.66E-08
11075000,1.07E-07
11112500,7.84E-08
11150000,1.20E-07
11187500,1.02E-07
11225000,9.74E-08
11262500,1.27E-07
11300000,1.11E-07
11337500,1.16E-07
11375000,1.22E-07
11412500,9.59E-08
11450000,9.82E-08
11487500,1.25E-07
11525000,1.25E-07
11562500,1.28E-07
11600000,1.17E-07
11637500,1.38E-07
11675000,9.38E-08
11712500,1.19E-07
11750000,1.20E-07
11787500,1.57E-07
11825000,9.80E-08
11862500,1.52E-07
11900000,1.34E-07
11937500,1.50E-07
11975000,1.21E-07
12012500,1.24E-07
12050000,1.32E-07
12087500,9.99E-08
12125000,1.04E-07
12162500,1.39E-07
12200000,1.00E-07
12237500,1.22E-07
12275000,1.40E-07
12312500,1.23E-07
12350000,1.00E-07
12387500,1.47E-07
12425000,1.22E-07
12462500,1.15E-07
12500000,1.33E-07
12537500,1.11E-07
12575000,1.07E-07
12612500,1.23E-07
12650000,1.41E-07
12687500,1.22E-07
12725000,1.18E-07
12762500,1.14E-07
12800000,1.18E-07
12837500,1.12E-07
12875000,9.99E-08
12912500,9.10E-08
12950000,1.12E-07
12987500,1.01E-07
13025000,1.27E-07
13062500,9.04E-08
13100000,1.31E-07
13137500,9.70E-08
13175000,9.13E-08
13212500,1.36E-07
13250000,1.18E-07
13287500,9.10E-08
13325000,1.25E-07
13362500,1.51E-07
13400000,1.24E-07
13437500,7.99E-08
13475000,1.49E-07
13512500,1.86E-07
13550000,8.67E-08
13587500,1.27E-07
13625000,1.33E-07
13662500,1.31E-07
13700000,1.06E-07
13737500,1.29E-07
13775000,1.04E-07
13812500,1.24E-07
13850000,1.42E-07
13887500,1.24E-07
13925000,1.36E-07
13962500,1.23E-07
14000000,1.02E-07
14037500,1.09E-07
14075000,1.35E-07
14112500,1.37E-07
14150000,1.45E-07
14187500,1.03E-07
14225000,1.24E-07
14262500,1.47E-07
14300000,1.08E-07
14337500,1.34E-07
14375000,1.42E-07
14412500,1.22E-07
14450000,1.53E-07
14487500,1.17E-07
14525000,1.10E-07
14562500,1.00E-07
14600000,1.17E-07
14637500,1.41E-07
14675000,1.18E-07
14712500,1.35E-07
14750000,1.72E-07
14787500,1.25E-07
14825000,1.29E-07
14862500,1.33E-07
14900000,8.19E-08
14937500,1.36E-07
14975000,1.04E-07
15012500,1.41E-07
15050000,1.45E-07
15087500,1.20E-07
15125000,1.15E-07
15162500,1.41E-07
15200000,1.16E-07
15237500,1.28E-07
15275000,1.38E-07
15312500,1.33E-07
15350000,1.52E-07
15387500,1.32E-07
15425000,8.49E-08
15462500,1.16E-07
15500000,1.10E-07
15537500,1.43E-07
15575000,1.25E-07
15612500,1.33E-07
15650000,1.37E-07
15687500,1.38E-07
15725000,1.21E-07
15762500,1.42E-07
15800000,1.15E-07
15837500,1.16E-07
15875000,9.60E-08
15912500,1.25E-07
15950000,1.75E-07
15987500,1.52E-07
16025000,1.17E-07
16062500,1.85E-07
16100000,1.30E-07
16137500,1.32E-07
16175000,1.47E-07
16212500,1.11E-07
16250000,1.08E-07
16287500,1.09E-07
16325000,1.34E-07
16362500,8.37E-08
16400000,1.26E-07
16437500,1.24E-07
16475000,1.26E-07
16512500,1.08E-07
16550000,1.71E-07
16587500,1.24E-07
16625000,1.12E-07
16662500,9.93E-08
16700000,1.17E-07
16737500,1.36E-07
16775000,1.30E-07
16812500,1.65E-07
16850000,1.63E-07
16887500,9.70E-08
16925000,1.52E-07
16962500,1.63E-07
17000000,1.74E-07
17037500,1.49E-07
17075000,1.18E-07
17112500,1.29E-07
17150000,1.14E-07
17187500,1.56E-07
17225000,1.66E-07
17262500,1.50E-07
17300000,1.61E-07
17337500,1.90E-07
17375000,1.42E-07
17412500,1.39E-07
17450000,1.54E-07
17487500,1.70E-07
17525000,1.25E-07
17562500,1.34E-07
17600000,1.67E-07
17637500,1.11E-07
17675000,1.62E-07
17712500,1.48E-07
17750000,1.71E-07
17787500,1.60E-07
17825000,1.39E-07
17862500,1.63E-07
17900000,1.80E-07
17937500,1.40E-07
17975000,1.43E-07
18012500,1.62E-07
18050000,1.56E-07
18087500,1.40E-07
18125000,1.48E-07
18162500,1.17E-07
18200000,1.52E-07
18237500,1.48E-07
18275000,1.65E-07
18312500,9.86E-08
18350000,1.32E-07
18387500,1.16E-07
18425000,1.27E-07
18462500,1.46E-07
18500000,1.17E-07
18537500,1.38E-07
18575000,1.67E-07
18612500,1.08E-07
18650000,1.53E-07
18687500,1.13E-07
18725000,1.59E-07
18762500,1.56E-07
18800000,1.76E-07
18837500,1.42E-07
18875000,1.75E-07
18912500,1.35E-07
18950000,1.55E-07
18987500,1.55E-07
19025000,1.17E-07
19062500,1.24E-07
19100000,1.17E-07
19137500,1.60E-07
19175000,1.73E-07
19212500,1.28E-07
19250000,1.46E-07
19287500,1.35E-07
19325000,1.93E-07
19362500,1.57E-07
19400000,1.42E-07
19437500,1.25E-07
19475000,1.92E-07
19512500,1.83E-07
19550000,1.52E-07
19587500,1.35E-07
19625000,1.43E-07
19662500,1.38E-07
19700000,1.43E-07
